policy_id,edad,zona,anios_vehiculo,cobertura,historial_siniestros,tipo_uso,numero_siniestros,tuvo_siniestro,severidad_promedio,costo_siniestros,lambda_real,prob_siniestro_real,severidad_esperada_real,prima_pura_real
8508,48,4,0,0,0,2,0,0,,0.0,0.1337209651182544,0.12516586021025178,9909.508205422151,1325.1090010763112
8509,18,2,0,0,1,0,1,1,21550.618992256626,21550.618992256626,0.0923656613331385,0.08822831106931284,6983.112407330842,644.9997956667581
8510,66,5,18,2,1,0,1,1,40712.87825954065,40712.87825954065,0.22135224002994683,0.19856566668740583,26036.378183658442,5763.2106332196345
8511,56,1,15,2,1,1,0,0,,0.0,0.14043647888778826,0.13102113831653894,12225.142857990617,1716.8560168763947
8512,22,2,19,1,0,0,0,0,,0.0,0.10677835943508311,0.1012751552004798,11605.68101636866,1239.2355790547335
8513,66,2,16,0,0,0,0,0,,0.0,0.07902429042826366,0.07598252060780963,8461.231420614573,668.6428091633959
8514,19,3,0,0,0,1,0,0,,0.0,0.08370136444555865,0.08029412803895086,7717.532750235283,645.9680213479779
8515,49,2,16,0,0,0,0,0,,0.0,0.1064052884321586,0.10093980447035023,8461.231420614573,900.3197698017367
8516,44,5,9,0,0,0,0,0,,0.0,0.169822755591459,0.15618563527929896,10501.254445399993,1783.3519670848855
8517,46,2,13,0,1,0,0,0,,0.0,0.1404364788877882,0.13102113831653894,8162.044760810268,1146.2488267327135
8518,72,2,8,0,1,0,0,0,,0.0,0.07949986145720786,0.07642185207630714,7686.7242772582385,611.0935151017862
8519,70,4,14,0,1,0,0,0,,0.0,0.13265546508012172,0.12423322762915467,10089.49436899169,1338.426567941862
8520,33,3,16,1,1,0,0,0,,0.0,0.1892852769637473,0.17244960804587772,12877.66893536782,2437.5531310785427
8521,51,3,19,1,0,2,0,0,,0.0,0.1728208102803741,0.15871164843717422,15510.151127530491,2680.4768854308777
8522,72,5,10,1,0,0,0,0,,0.0,0.11281567351158354,0.10668469338528919,15855.155586315179,1788.7100561010932
8523,59,3,5,0,0,0,0,0,,0.0,0.09390233746000053,0.08962833289128791,8194.75832336055,769.5069614833504
8524,68,1,12,1,1,2,0,0,,0.0,0.10518863677072773,0.09984529570679124,10777.867447652758,1133.7091841141964
8525,42,4,9,2,0,1,0,0,,0.0,0.18507391373378718,0.16895714389845518,19521.07636311762,3612.8420028183023
8526,34,4,4,0,0,0,0,0,,0.0,0.1302890285310629,0.12215832703855911,8948.578752001418,1165.9016323319759
8527,47,2,14,2,0,1,0,0,,0.0,0.13608167799847334,0.12722865663906824,14461.5690571167,1967.9545837832404
8528,64,5,1,0,1,1,0,0,,0.0,0.15366198369312759,0.14243815808667926,9540.01178722743,1465.9371356811862
8529,70,2,8,1,3,1,0,0,,0.0,0.17552040061699692,0.16097971953252566,10170.534050458307,1785.1362110252505
8530,57,1,13,0,2,1,0,0,,0.0,0.13952660207817125,0.13023011478983681,7385.323507265496,1030.449094216797
8531,58,1,18,1,0,1,0,0,,0.0,0.09236566133313855,0.08822831106931284,9969.1439830804,920.8065769225
8532,47,4,12,2,1,2,0,0,,0.0,0.31207866236049503,0.2680760489019304,23511.618918270444,7337.474581943549
8533,36,2,19,0,0,0,0,0,,0.0,0.11497966411941897,0.10861572919339957,8771.385020692798,1008.5309035413608
8534,42,3,16,1,2,1,0,0,,0.0,0.27472079169829483,0.2402157683226409,12877.66893536782,3537.763405152785
8535,46,4,4,2,0,0,0,0,,0.0,0.15289559135216438,0.14178067734721433,18384.25737617396,2810.871903100507
8536,64,5,16,1,0,1,0,0,,0.0,0.16235012670339283,0.1498565055139809,17038.82768179685,2766.255833016996
8537,49,3,6,0,0,2,0,0,,0.0,0.1211773626023853,0.11412317576062003,9635.890499673997,1167.6517970758757
8538,63,5,12,0,0,0,0,0,,0.0,0.13744932159945195,0.12842148091676175,10886.1868163127,1496.2989927070782
8539,19,2,4,2,3,0,0,0,,0.0,0.21427393766943642,0.19287274782264385,12826.261143753285,2748.3334808485056
8540,61,5,10,1,0,1,0,0,,0.0,0.15873803724273725,0.14678015848196357,15855.155586315179,2516.8162779498925
8541,46,2,13,2,3,1,0,0,,0.0,0.3318739668700649,0.2824222442739194,14289.067308936412,4742.169450690089
8542,74,1,18,0,0,1,0,0,,0.0,0.05350393908679547,0.0520977928726184,7842.006408075048,419.5782331759071
8543,44,4,18,1,0,2,1,1,12480.7496785385,12480.7496785385,0.21481029267801924,0.1933055384918161,17628.10883627998,3786.6992184812793
8544,45,4,16,2,1,0,0,0,,0.0,0.24845339408218756,0.21999378710653306,21231.686690775234,5275.084620412716
8545,25,5,11,2,1,1,0,0,,0.0,0.27595982098597316,0.2411565802708655,23938.659897568792,6606.108299977179
8546,63,5,17,1,2,1,0,0,,0.0,0.3074324163866766,0.26466743769993917,17244.525331510835,5301.5260921076315
8547,57,1,2,0,1,0,0,0,,0.0,0.08764155687312523,0.08391081624836827,6472.061751340123,567.2215680664539
8548,67,4,19,1,1,0,1,1,11264.265590666126,11264.265590666126,0.16872248742551194,0.15525670225182175,15355.822545236037,2590.87257629698
8549,23,4,4,1,0,1,1,1,16751.303690662506,16751.303690662506,0.13074583908306023,0.12255924279950403,12826.261143753285,1676.980275538475
8550,30,4,8,0,3,1,0,0,,0.0,0.32955896107518906,0.28075912328653474,9388.58623345996,3094.092725063887
8551,67,1,18,0,1,1,0,0,,0.0,0.0894120337639935,0.08553129604386511,7842.006408075048,701.1697417362595
8552,20,1,14,2,1,0,0,0,,0.0,0.11648415777349697,0.10995580285324291,12079.31784367658,1407.0491654990399
8553,46,4,16,0,2,1,0,0,,0.0,0.28422190223921745,0.24740037736590104,10334.571394570143,2937.3115405917283
8554,41,5,13,0,0,0,0,0,,0.0,0.18168152270004168,0.16613313420046805,11017.60800820932,2001.6957994436425
8555,71,1,12,1,2,0,0,0,,0.0,0.10640528843215868,0.10093980447035023,9276.596481046703,987.0789242345227
8556,66,1,3,2,1,1,0,0,,0.0,0.09508348346129342,0.09070297996310073,10585.601419007568,1006.5158574520501
8557,69,3,19,1,2,1,0,0,,0.0,0.18909608629788238,0.17229302842495287,13349.710791023594,2524.378063791169
8558,34,2,12,0,1,1,0,0,,0.0,0.1383456521081736,0.12920235332200236,8064.685547269543,1115.7141810843677
8559,51,5,13,0,0,0,0,0,,0.0,0.17110121448648086,0.15726372796419064,11017.60800820932,1885.1261109405918
8560,57,5,8,0,1,1,2,1,5657.6845645231415,11315.369129046283,0.19701015565985838,0.1788177063777453,10375.992467065327,2044.175891062058
8561,73,3,19,0,1,1,0,0,,0.0,0.10866342695777204,0.10296771641994573,9693.879636114058,1053.3701817763138
8562,18,5,9,2,0,0,0,0,,0.0,0.15770958608791516,0.1459022121655702,23370.971568751167,3685.8262525801797
8563,73,2,3,0,1,1,0,0,,0.0,0.07139695911280983,0.06890778678016296,7239.084303762823,516.8486060499376
8564,38,5,3,0,1,1,1,1,8790.34556688409,8790.34556688409,0.2107674259730094,0.19003757880072447,9771.74170621945,2059.5648466929765
8565,25,3,13,2,2,0,0,0,,0.0,0.2423190579254391,0.2151942608892241,17107.119485074934,4145.3810774412805
8566,53,3,14,0,2,1,0,0,,0.0,0.2155634459517776,0.19391287432922777,9129.352034126798,1967.9545837832427
8567,62,1,4,0,0,1,0,0,,0.0,0.06068856403905325,0.058883708403160484,6629.270188687913,402.320888378373
8568,25,1,13,0,0,0,0,0,,0.0,0.07906381245316069,0.07601903892799167,7385.323507265496,583.911832684358
8569,20,1,19,0,0,1,0,0,,0.0,0.07926171926473159,0.07620188296031316,7936.677374722966,629.0746939700387
8570,69,3,10,0,1,0,0,0,,0.0,0.10747467935954096,0.1019007373885713,8701.493877850995,935.1902644710443
8571,71,1,19,2,2,0,0,0,,0.0,0.12802880516867943,0.12017196481533532,12826.261143753285,1642.1308890161927
8572,26,1,3,2,1,0,0,0,,0.0,0.10937203972960033,0.10360313979168556,10585.601419007568,1157.7688189614094
8573,69,4,8,1,2,1,0,0,,0.0,0.1919539076686818,0.17465509031399895,13456.936809554429,2583.1116058444964
8574,69,5,11,1,1,0,0,0,,0.0,0.16939872895662114,0.15582775964476014,16046.56360456979,2718.2674787356996
8575,74,1,7,0,1,1,0,0,,0.0,0.06123722639252947,0.05939992185620924,6872.271699071312,420.83885786700307
8576,30,3,2,2,4,0,0,0,,0.0,0.39851904108451425,0.32868650206680616,14991.670112492284,5974.465997485797
8577,50,5,9,0,0,0,0,0,,0.0,0.16283790839019696,0.15027108882045437,10501.254445399993,1710.0023093621926
8578,74,3,6,0,0,1,0,0,,0.0,0.0640558448701232,0.06204738177401703,8293.687813027842,531.2591799525428
8579,69,1,4,0,0,0,0,0,,0.0,0.050767443796012245,0.04950031056856152,6629.270188687913,336.5511017127931
8580,52,1,7,1,0,0,0,0,,0.0,0.08151241003167249,0.07827872880725839,8736.369558222228,712.1225376180317
8581,29,5,8,0,1,0,0,0,,0.0,0.21427393766943642,0.19287274782264385,10375.992467065327,2223.304763146498
8582,22,3,17,0,0,0,0,0,,0.0,0.11452066407502998,0.10820648986028059,9463.996160851364,1083.8231251442323
8583,32,1,9,0,0,0,0,0,,0.0,0.08070134800035139,0.0775308524346654,7039.201363272482,568.0730388620005
8584,21,5,8,0,0,1,0,0,,0.0,0.14078800931495294,0.1313265571418334,10375.992467065327,1460.815324105075
8585,29,5,7,0,0,0,0,0,,0.0,0.15637473575697608,0.1447613581855689,10252.224649575723,1603.1889204985603
8586,22,4,11,1,0,0,0,0,,0.0,0.1357418987045629,0.12693205662185714,13950.21221948351,1893.6282940042863
8587,61,1,5,0,2,0,1,1,1652.7606730161797,1652.7606730161797,0.11469257397133165,0.10835978481329389,6709.300653377035,769.5069614833493
8588,51,1,17,1,1,2,0,0,,0.0,0.15794632797907637,0.14610438895829636,11444.333549739258,1807.5904603490642
8589,47,2,8,0,2,1,0,0,,0.0,0.17473233329555682,0.16031825446219428,7686.7242772582385,1343.1192683649347
8590,64,1,8,0,0,2,0,0,,0.0,0.06801683710293695,0.06575525653012493,8080.831058493475,549.6325697619043
8591,41,3,1,1,0,1,0,0,,0.0,0.12057298798503004,0.11358761246981897,10756.333254129051,1296.923240213081
8592,40,2,17,1,1,1,0,0,,0.0,0.17290724229171636,0.1587843595391899,11330.46052828938,1959.1186838416606
8593,29,4,9,0,0,0,0,0,,0.0,0.13459298237738998,0.1259283981575836,9501.927958514374,1278.8928222715542
8594,43,1,2,1,0,1,0,0,,0.0,0.08505135742076192,0.08153488680910137,8227.60300221878,699.7688036578434
8595,27,4,3,2,1,0,0,0,,0.0,0.1902340733629055,0.17323441250918703,18164.96467537078,3455.5952226890713
8596,51,5,7,0,1,1,0,0,,0.0,0.2110838143439243,0.19029380095667736,10252.224649575723,2164.0786845432463
8597,74,1,15,1,2,1,0,0,,0.0,0.10613960745068064,0.10070090954167976,9616.637977614191,1020.7061799392776
8598,48,4,1,0,0,1,0,0,,0.0,0.12282434914313546,0.11558100212716516,8632.159633587491,1060.2393886950304
8599,35,3,2,2,1,0,1,1,15694.870231239714,15694.870231239714,0.16821707845574677,0.1548296535039474,14991.670112492284,2521.8549474957886
8600,57,1,11,0,0,1,0,0,,0.0,0.07431072428918592,0.07161682218387899,7210.185802082461,535.7941292123526
8601,64,2,9,2,1,1,0,0,,0.0,0.13094210500432593,0.12273143761953187,13619.392837971931,1783.351967084885
8602,44,4,19,1,3,0,2,1,15076.191120965308,30152.382241930616,0.4391123395044696,0.35539163942168706,15355.822545236037,6742.9311628540745
8603,32,5,15,1,1,0,0,0,,0.0,0.2652718844224401,0.2330026130169469,16835.583652712285,4466.007000906615
8604,58,2,13,0,0,1,0,0,,0.0,0.0900851450292621,0.0861466281135268,8162.044760810268,735.2789860129218
8605,28,1,6,1,2,0,0,0,,0.0,0.1463140412246355,0.1361136353507706,8632.15963358746,1263.0061604863502
8606,74,2,12,0,1,0,0,0,,0.0,0.07902429042826366,0.07598252060780963,8064.685547269543,637.3060529000488
8607,36,5,11,0,2,1,0,0,,0.0,0.31886100249834637,0.27302340978624084,10756.333254129051,3429.7752046178894
8608,37,3,5,0,1,2,0,0,,0.0,0.16704367062537426,0.15383734192213838,9520.950830962902,1590.4145746477502
8609,59,3,7,1,3,0,0,0,,0.0,0.2578183530426384,0.2272644155729876,11559.351014081087,2980.212840692138
8610,18,1,18,1,0,2,0,0,,0.0,0.09906292744674736,0.09431428625920635,11582.492850231441,1147.3956488749473
8611,29,4,10,2,1,1,0,0,,0.0,0.23918929769126293,0.2127341593395402,19756.740435949912,4725.600869543436
8612,25,3,9,0,0,1,0,0,,0.0,0.10672498360043621,0.1012271837315235,8597.699960345846,917.5893872693815
8613,40,3,15,2,1,1,0,0,,0.0,0.2287787270452225,0.20449546232851568,17522.656855560235,4008.811129865312
8614,49,5,5,2,3,2,1,1,41876.60679236136,41876.60679236136,0.6032038980649524,0.4529438866851633,25880.6276334585,15611.295472869693
8615,28,3,4,2,1,1,0,0,,0.0,0.18050442252243926,0.16515101144960598,15355.822545236064,2771.793880884889
8616,37,5,19,1,1,0,0,0,,0.0,0.28952894622707703,0.25138387701502807,17663.40033368609,5114.065685399135
8617,62,3,16,0,0,0,0,0,,0.0,0.1041419923471606,0.09890266058935249,9351.106897171137,973.8429029226772
8618,71,2,8,2,0,0,0,0,,0.0,0.07132559784028007,0.06884134048416712,13456.936809554429,959.8240630403408
8619,18,5,18,1,1,0,0,0,,0.0,0.2249223606733243,0.20142178257232257,17452.706222671204,3925.503883741224
8620,53,4,7,1,0,0,0,0,,0.0,0.1381382891910797,0.12902176345861538,13296.4186032912,1836.744518227092
8621,19,4,13,0,0,0,0,0,,0.0,0.12178476666011695,0.11466109755383513,9969.143983080436,1214.0898737805596
8622,47,2,0,0,1,0,0,0,,0.0,0.11480732391071011,0.10846209460380063,6983.112407330842,801.7124480533306
8623,68,4,13,0,1,0,0,0,,0.0,0.13848406695617124,0.12932287630462647,9969.143983080436,1380.5676028486228
8624,63,3,3,1,0,1,0,0,,0.0,0.09541685871978979,0.09100606656861066,11017.6080082093,1051.2655467493314
8625,31,1,4,0,0,0,0,0,,0.0,0.07423645070787684,0.07154786527962909,6629.270188687913,492.13348959172765
8626,32,2,16,2,0,1,0,0,,0.0,0.13917822123048373,0.12992705083216016,14812.845166711255,2061.6254416654406
8627,62,5,4,0,1,1,0,0,,0.0,0.1683012080256144,0.15490075433078,9889.708994821636,1664.4499708502663
8628,64,3,9,0,2,2,0,0,,0.0,0.18032400832205156,0.16500037924920685,9989.10222263341,1801.2749523239706
8629,34,4,18,0,0,0,1,1,14539.46097908989,14539.46097908989,0.16073471595185038,0.1484820647283125,10585.601419007568,1701.4736372636858
8630,18,1,19,0,0,0,0,0,,0.0,0.07600166735917106,0.07318533877483135,7936.677374722966,603.200713770754
8631,43,2,8,0,2,1,1,1,3772.8657417805384,3772.8657417805384,0.1782621605741288,0.1632769610592405,7686.7242772582385,1370.2520774016623
8632,53,5,1,1,0,1,0,0,,0.0,0.15889685467546155,0.14691565390694028,14232.025199974694,2261.4240399378855
8633,43,3,5,2,1,1,0,0,,0.0,0.196027563409252,0.17801042246919252,15541.202470778391,3046.5040527965352
8634,71,5,12,0,0,0,0,0,,0.0,0.11074777063123942,0.10483549276500659,10886.1868163127,1205.6209205818213
8635,64,5,6,0,2,0,0,0,,0.0,0.22357686702670274,0.20034657747583862,10129.933170151586,2264.8187213723663
8636,62,2,14,1,1,0,0,0,,0.0,0.12344000875525778,0.11612533560508675,10929.818769307996,1349.1769245767598
8637,19,5,19,0,0,1,1,1,10428.869375491799,10428.869375491799,0.15953371496559685,0.14745877648614414,11840.131324822405,1888.900135929452
8638,66,4,12,1,0,0,0,0,,0.0,0.11555600208422448,0.10912931977480422,14118.62321114021,1631.4916532128982
8639,61,1,12,1,0,0,0,0,,0.0,0.07573612649100618,0.07293919892641343,9276.596481046703,702.573484494576
8640,40,1,10,2,0,1,0,0,,0.0,0.10970064851551145,0.10389765528277395,11513.205961656337,1263.0061604863529
8641,51,1,3,0,0,0,0,0,,0.0,0.07168311888726374,0.0691741897991619,6550.1943503613975,469.5383603516393
8642,64,4,11,2,1,0,0,0,,0.0,0.17499462846769887,0.16053847004817956,19995.24951354483,3499.061259741714
8643,69,1,18,2,2,0,0,0,,0.0,0.13392169707726387,0.12534144975713368,12673.265817922727,1697.2252658474902
8644,49,2,13,0,0,1,0,0,,0.0,0.1017231877948683,0.09672044412911573,8162.044760810268,830.2692119940237
8645,20,3,15,0,0,1,0,0,,0.0,0.10699212985311449,0.10146725545284052,9239.564209042896,988.5606536401066
8646,53,1,17,0,2,0,0,0,,0.0,0.15731580455470645,0.14556581800060842,7748.464703900959,1218.9559589579246
8647,56,2,7,0,0,0,0,0,,0.0,0.0851790301875295,0.08165214230595585,7595.03482292793,646.9377004575159
8648,21,4,6,2,1,2,0,0,,0.0,0.24402124202468506,0.2165290084240421,21878.287813989868,5338.766965743339
8649,64,5,19,0,1,0,0,0,,0.0,0.2012917360671491,0.1823261481993429,11840.131324822405,2383.3205896365357
8650,29,3,9,0,1,0,0,0,,0.0,0.15175316387518564,0.1407996637499941,8597.699960345846,1304.7281710320403
8651,68,4,14,0,1,1,0,0,,0.0,0.14057698560832735,0.13114322710926307,10089.49436899169,1418.3507047050448
8652,49,3,12,1,3,1,0,0,,0.0,0.3360484274799381,0.285411500742102,12274.141361097467,4124.705903063271
8653,36,3,2,2,0,2,0,0,,0.0,0.1689757610643906,0.15547062636894748,17417.835692379715,2943.1920422143694
8654,21,3,6,1,0,1,0,0,,0.0,0.10855481784442171,0.1028702852481187,11421.467756055386,1239.8553517745286
8655,19,5,6,1,0,1,0,0,,0.0,0.14949385360598558,0.13885626906789172,15112.084488687642,2259.163746233156
8656,60,1,3,0,0,1,0,0,,0.0,0.06234947668967343,0.06044552297974526,6550.1943503613975,408.40118996068855
8657,39,3,15,1,0,0,0,0,,0.0,0.14149371214839773,0.13193936619582136,12724.060402637748,1800.3745399696513
8658,65,1,19,0,0,1,0,0,,0.0,0.0708280620622241,0.06837794046652645,7936.677374722966,562.1394776647281
8659,31,5,19,0,1,1,0,0,,0.0,0.25781835304263834,0.2272644155729876,11840.131324822405,3052.603157974264
8660,70,4,3,1,0,0,0,0,,0.0,0.09026549560978427,0.08631142723840302,12673.265817922727,1143.958620049333
8661,71,1,8,2,2,0,0,0,,0.0,0.10855481784442171,0.1028702852481187,11240.178453864659,1220.1755245980717
8662,23,4,4,1,0,0,0,0,,0.0,0.12436928926684238,0.11694632158317642,12826.261143753285,1595.1929823995129
8663,54,3,1,1,1,0,0,0,,0.0,0.14043647888778824,0.13102113831653894,10756.333254129051,1510.581567953509
8664,71,1,12,0,0,0,1,1,4714.237998017657,4714.237998017657,0.05390672719729329,0.05247951972888343,7297.229247863296,393.3697463606764
8665,36,5,17,0,0,0,0,0,,0.0,0.19147462225590384,0.17425941972627967,11559.351014081107,2213.322368944579
8666,21,2,1,1,1,1,1,1,6729.779624900659,6729.779624900659,0.11355136379258103,0.10734165508443216,9351.106897171121,1061.8309411439916
8667,67,1,12,1,0,1,0,0,,0.0,0.06894129042364922,0.0666185230992804,9276.596481046703,639.5405321428431
8668,45,4,0,1,1,0,0,0,,0.0,0.18041419287047078,0.16507567991740502,12225.142857990617,2205.5892814505773
8669,19,2,16,1,1,0,0,0,,0.0,0.12996371277386695,0.12187270485384183,11195.307541701379,1454.9837337647846
8670,65,4,1,0,1,1,0,0,,0.0,0.1252429284615345,0.11771745499242603,8632.159633587491,1081.116951457944
8671,56,1,8,0,1,1,0,0,,0.0,0.09749053330499859,0.09288907114234912,6955.235748188675,678.0696423529048
8672,22,5,2,0,2,0,0,0,,0.0,0.2388307826981925,0.2124518621312641,9655.181565308612,2305.9545703358153
8673,32,3,8,1,0,2,0,0,,0.0,0.15076996716098745,0.13995448538234256,13592.181272931539,2049.292724166077
8674,19,3,8,2,3,0,0,0,,0.0,0.27239556119829267,0.23844703929930333,16110.878402831602,4388.531763936768
8675,72,5,10,1,0,0,0,0,,0.0,0.11281567351158354,0.10668469338528919,15855.155586315179,1788.7100561010932
8676,19,3,16,1,0,0,0,0,,0.0,0.11526747289078133,0.10887224049032085,12877.66893536782,1484.376354903967
8677,63,1,19,1,3,2,0,0,,0.0,0.24183490412477351,0.21481420221184688,11722.32004970872,2834.8661453412187
8678,47,3,6,0,0,1,0,0,,0.0,0.1114142547078055,0.10543190688265236,8293.687813027842,924.0350464677064
8679,51,4,18,0,2,1,0,0,,0.0,0.2806912410655934,0.24473850678256737,10585.601419007568,2971.2855997269407
8680,64,2,8,0,1,0,0,0,,0.0,0.09945997271768262,0.09467381310985967,7686.7242772582385,764.521386904453
8681,69,1,2,2,2,0,2,1,14786.155584707838,29572.311169415676,0.10534653812229096,0.09998742013010065,10459.333325752485,1101.8545569351325
8682,25,1,12,0,0,0,1,1,4227.425006290727,4227.425006290727,0.07788670563814593,0.07493077426555117,7297.229247863296,568.3571464023976
8683,19,5,14,1,1,0,0,0,,0.0,0.21642742654479694,0.19460901719182477,16634.76397676574,3600.219158671501
8684,25,1,6,0,0,1,0,0,,0.0,0.07118308920074194,0.06870863287463957,6790.297268953957,483.35433619550395
8685,56,3,11,1,0,1,0,0,,0.0,0.12331663044593871,0.11601627791580538,12127.731878569037,1495.551030216928
8686,50,5,8,0,1,0,1,1,10090.012290878418,10090.012290878418,0.21653566731600707,0.1946961886150934,10375.992467065327,2246.772452921853
8687,22,2,2,2,1,2,0,0,,0.0,0.1633271556192758,0.15068671465553263,14548.599301100781,2376.1813420933745
8688,31,2,7,0,1,0,0,0,,0.0,0.12549366497138859,0.11793864770676299,7595.03482292793,953.1287555145473
8689,48,4,8,2,1,0,0,0,,0.0,0.21610302876413975,0.19434770776263255,19288.223359014166,4168.2434873621905
8690,59,4,6,1,2,0,0,0,,0.0,0.2252599973785563,0.20169136637727003,13137.815104283169,2959.424195950784
8691,37,1,18,0,0,2,0,0,,0.0,0.10492599361953317,0.09960884518899782,9111.11157659622,955.9924351527898
8692,72,3,7,1,0,0,0,0,,0.0,0.07524543813360687,0.07248418935990653,11559.351014081087,869.7884315946843
8693,74,1,12,1,1,0,0,0,,0.0,0.07150413491323394,0.06900757198600838,9276.596481046703,663.3150063163947
8694,61,2,0,0,1,0,0,0,,0.0,0.09437302488526524,0.09005673255823599,6983.112407330842,659.0174409936379
8695,43,2,6,1,0,2,0,0,,0.0,0.12561922140411333,0.11804938923130037,11536.255415350179,1449.1754231952755
8696,67,5,17,1,0,0,0,0,,0.0,0.14522079072941466,0.1351686747095766,17244.525331510835,2504.263604395425
8697,59,5,17,1,0,1,0,0,,0.0,0.18350745235928317,0.1676543272242199,17244.525331510835,3164.4989107306765
8698,47,4,19,1,1,1,0,0,,0.0,0.24919987342358682,0.22057582836270673,15355.822545236037,3826.669034587881
8699,43,4,1,1,0,1,0,0,,0.0,0.1437758197185797,0.13391811522175756,12372.728314001351,1778.899155500825
8700,65,1,17,0,1,0,1,1,4395.622930692259,4395.622930692259,0.0927822434158417,0.08860805971470476,7748.464703900959,718.9199382563964
8701,49,1,5,0,1,0,0,0,,0.0,0.10172318779486834,0.09672044412911585,6709.300653377035,682.491450335705
8702,28,4,0,0,4,0,2,1,11355.611723365073,22711.223446730146,0.38596831437424206,0.3202079350239597,8529.192754856402,3291.9981505649234
8703,74,3,1,1,0,1,0,0,,0.0,0.06767760171263808,0.06543827388711376,10756.333254129051,727.9628378613502
8704,21,3,15,0,2,1,0,0,,0.0,0.1987912499627901,0.18027900773851324,9239.564209042896,1836.7445182270953
8705,57,4,11,0,1,0,0,0,,0.0,0.17213090776415474,0.15813104122840693,9732.732809200465,1675.3041334736479
8706,55,2,11,1,0,0,0,0,,0.0,0.09950971513861041,0.09471884510611539,10543.343585342616,1049.165116785939
8707,51,4,17,0,0,0,0,0,,0.0,0.1517531638751856,0.1407996637499941,10459.333325752503,1587.2369242081095
8708,20,4,1,0,0,0,0,0,,0.0,0.10383003454079692,0.09862151238912187,8632.159633587491,896.2774329170621
8709,46,2,1,2,0,0,0,0,,0.0,0.10197781391438719,0.09695041341793165,12372.728314001351,1261.7437856184995
8710,68,4,18,1,0,2,0,0,,0.0,0.14631404122463548,0.1361136353507706,17628.10883627998,2579.23984298383
8711,31,1,12,1,0,0,0,0,,0.0,0.09067260565062227,0.08668332332412143,9276.596481046703,841.133174505898
8712,57,2,15,0,2,0,0,0,,0.0,0.17213090776415477,0.15813104122840693,8360.303422687824,1439.0666173310253
8713,66,4,10,1,0,1,0,0,,0.0,0.11789038817446035,0.11120653044977913,13783.8100824925,1624.9787211480811
8714,72,5,2,2,0,1,0,0,,0.0,0.11979180515772868,0.11289489179925483,21488.001745620302,2574.086518340281
8715,47,1,10,0,1,0,0,0,,0.0,0.1114142547078055,0.10543190688265236,7124.180635516386,793.7352759098383
8716,35,4,19,0,2,1,0,0,,0.0,0.2989437052720013,0.2583988435046818,10713.393857158993,3202.7016556974077
8717,57,3,2,0,3,0,1,1,27578.61107563019,27578.61107563019,0.22889314501085276,0.20458647713240197,7904.994074069774,1809.3989549059845
8718,45,4,2,2,2,1,0,0,,0.0,0.3004421668304639,0.25950927215430053,17948.28776087006,5392.422465772495
8719,53,4,6,0,2,1,0,0,,0.0,0.22889314501085276,0.20458647713240197,9165.942574556786,2098.0214228791756
8720,60,1,9,0,0,1,1,1,16098.160689997098,16098.160689997098,0.06822119399631815,0.06594615637704393,7039.201363272482,480.2227217829592
8721,58,4,12,1,1,1,0,0,,0.0,0.19553810657669493,0.1776079955769173,14118.62321114021,2760.728850176133
8722,31,2,3,2,0,0,0,0,,0.0,0.10274552282854095,0.09764342658524328,12673.265817922727,1302.1213224075473
8723,61,1,18,0,3,1,0,0,,0.0,0.18815296563288936,0.17151203264676262,7842.006408075048,1475.4967621914427
8724,48,3,3,1,0,0,0,0,,0.0,0.11452066407502998,0.10820648986028059,11017.6080082093,1261.7437856184972
8725,71,1,4,2,1,0,0,0,,0.0,0.07573612649100615,0.07293919892641343,10713.393857158993,811.3909523137618
8726,55,4,19,0,0,0,0,0,,0.0,0.14845105069902634,0.1379577974990035,10713.393857158993,1590.414574647747
8727,68,3,7,1,2,1,0,0,,0.0,0.16251255803222472,0.14999458423702916,11559.351014081087,1878.5397024907084
8728,73,3,11,0,0,1,0,0,,0.0,0.07139695911280983,0.06890778678016296,8806.540825510823,628.7602352442867
8729,74,1,8,0,2,1,0,0,,0.0,0.08391087964154507,0.08048680021038601,6955.235748188675,583.6199497448316
8730,60,4,5,0,3,0,0,0,,0.0,0.27117253504559985,0.23751507031665553,9056.60857963643,2455.90350745574
8731,52,1,10,0,0,0,0,0,,0.0,0.07870882461879054,0.07569097870237207,7124.180635516386,560.735884193443
8732,24,2,15,0,1,2,0,0,,0.0,0.14327348394996073,0.13348294202009914,9713.286796077185,1391.6564398791302
8733,40,2,0,1,0,0,0,0,,0.0,0.09442022319630235,0.09009967933008334,9239.564209042877,872.4017148543952
8734,45,4,17,0,0,0,0,0,,0.0,0.15921496639049024,0.14718698687195453,10459.333325752503,1665.2824039266193
8735,62,3,3,0,0,1,0,0,,0.0,0.08569164066224835,0.08212277640095633,8000.425446016581,685.5695824651609
8736,51,5,18,1,1,1,0,0,,0.0,0.28351223493736516,0.2468660924624917,17452.706222671204,4948.055746894774
8737,43,5,19,2,0,0,0,0,,0.0,0.2323524219014969,0.2073332790372322,26350.696862118024,6122.648234705298
8738,26,4,18,0,1,1,0,0,,0.0,0.20028778934517305,0.181504835007823,10585.601419007568,2120.1667071021525
8739,58,1,13,0,1,1,0,0,,0.0,0.10157071739456447,0.09658271023374165,7385.323507265496,750.1326068238974
8740,42,4,18,0,0,0,0,0,,0.0,0.1633271556192758,0.15068671465553263,10585.601419007568,1728.9161702858758
